code_loop	posracle	4	1194 1998 340 14196 19884 644 420 3187 11 584 617 264 1160 315 26864 505 220 15 311 220 24 11 323 584 1390 311 1194 1855 7698 304 279 1160 13 1226 649 1005 264 369 6471 311 30729 927 279 1160 323 1194 1855 2449 382 74694 12958 198 2000 602 304 2134 7 605 1680 1194
code_loop	posracle	8	1194 1998 340 14196 19884 644 420 2082 11 584 527 1701 264 369 6471 311 30729 927 279 2134 315 5219 505 220 15 311 220 24 13 578 1595 9866 7 605 47286 734 27983 264 8668 315 5219 505 220 15 311 220 24 11 323 279 1595 2000 63 6471 5480 988 927 1855 1396 304
edge_question	dense	4	9393 433 374 264 1633 3062 961 315 279 3823 2547 13 1102 374 279 961 315 279 2547 430 374 8647 369 279 7351 315 279 2547 13 1102 374 1101 279 961 315 279 2547 430 374 8647 369 279 37392 315 279 2547 13 1102 374 1101 279 961 315 279 2547 430 374 8647 369 279
edge_question	random	4	9393 433 374 264 1664 22015 2144 430 279 4320 279 4320 311 279 4320 374 279 3488 374 539 311 387 1766 304 279 3488 323 279 4320 374 279 4320 374 264 4320 311 4320 279 2144 430 374 430 279 4320 311 279 4320 311 387 4320 279 3488 430 374 430 279 4320 311 279 4320
edge_question	random	8	9393 433 374 264 1633 3062 961 315 279 1920 315 279 1920 315 279 4459 1920 315 279 4459 1920 315 279 1920 315 279 1920 315 279 1920 315 279 4459 1920 315 279 1920 279 4459 1920 315 279 1920 279 3249 279 1920 315 279 4459 1920 315 279 4459 1920 315 279 1920 315 279
edge_question	routed	4	9393 433 374 264 1633 3062 961 315 279 3823 2547 430 8779 603 311 21552 3691 323 35406 37493 13 1102 374 1101 279 961 315 279 2547 430 374 8647 369 279 5788 315 44315 13 1115 374 3249 433 374 3062 311 617 264 9498 60071 1887 13 4815 7184 11 1095 596 2980 279 3560 315
edge_question	routed	8	9393 433 374 264 1633 3062 961 315 279 1920 315 3339 264 5597 13 1102 374 1101 264 1633 3062 961 315 279 1920 315 3339 264 5597 13 1102 374 1101 264 1633 3062 961 315 279 1920 315 3339 264 5597 13 1102 374 1101 264 1633 3062 961 315 279 1920 315 3339 264 5597 13
edge_question	oracle	4	9393 433 374 264 1633 3062 961 315 279 3823 2547 323 433 374 264 1633 3062 961 315 279 3823 323 433 374 264 961 315 279 1917 315 279 1455 5199 13 1102 374 279 220 17 13 578 220 17 13 1102 374 279 220 17 13 358 13 578 1561 40214 13 578 1561 40214 315
edge_question	oracle	8	9393 433 374 264 1633 3062 961 315 279 3823 2547 13 1102 374 8647 369 279 7351 315 279 2547 323 1101 8779 304 279 2547 311 10519 279 2547 311 734 10489 13 1102 374 1101 8647 369 279 2547 311 10519 279 2547 311 734 10489 13 1102 374 1101 8647 369 279 2547 311 734 10489
edge_question	posracle	4	9393 433 374 264 1633 3062 961 315 279 3823 2547 13 1102 374 279 961 315 279 2547 430 374 8647 369 279 5788 315 2579 6680 7917 13 578 5788 315 2579 6680 7917 374 1101 8647 369 279 18386 315 24463 323 12782 40589 304 279 2547 13 578 5788 315 2579 6680 7917 374 1101 8647
edge_question	posracle	8	9393 433 374 264 1633 3062 961 315 279 3823 2547 13 1102 374 279 961 315 279 2547 430 374 8647 369 279 5788 315 279 44315 13 578 20428 3159 661 67169 374 1101 3967 439 279 7491 67169 315 279 3823 2547 13 1102 374 279 7491 67169 315 279 3823 2547 1606 433 11835 279 1023
edge_single	dense	4	11 358 1097 264 502 1217 1618 323 358 1097 4560 311 3619 279 7434 315 279 2204 4595 315 23719 13 358 617 1373 430 1070 527 2380 4595 315 23719 11 719 358 1097 539 2771 902 832 374 4495 13 16910 499 4587 1520 757 3619 279 2380 4595 315 23719 323 902 832 374 4495 30
edge_single	random	4	11 358 1097 264 502 311 279 1917 315 264 502 2574 13 1472 527 279 315 279 264 311 264 1917 13 358 1097 279 1917 315 279 264 264 502 1917 264 264 264 264 1917 315 279 1917 13 1102 596 1917 315 279 1917 264 304 279 1917 315 279 1917 13 1115 374 264 502
edge_single	random	8	11 358 1097 264 502 1217 1618 13 358 1097 8173 304 6975 810 922 279 1917 315 279 7757 323 279 2204 13878 315 279 2204 4595 315 279 2204 4595 315 279 2204 4595 315 279 2204 13878 315 279 7757 323 279 2204 4595 315 279 2204 4595 315 279 2204 4595 315 279 2204 315 279
edge_single	routed	4	11 358 1097 264 5575 315 6500 8198 323 358 1097 5131 3318 389 264 2447 430 18065 264 2763 315 828 34786 323 6492 13 358 617 264 10550 315 220 1041 15 7123 323 220 605 8310 13 358 617 1027 4560 311 4305 264 5597 5021 12384 369 420 10550 13 358 617 264 2478 4860 1473
edge_single	routed	8	11 358 1097 264 502 1217 1618 323 358 1097 4560 311 3619 279 7434 315 330 67 940 5219 1 304 279 2317 315 279 1396 1584 13 358 617 264 3488 922 279 7434 315 330 67 940 5219 1 323 358 3987 499 649 1520 757 3619 433 2731 382 3923 527 19091 5219 30 358 617
edge_single	oracle	4	11 358 1097 264 502 1217 1618 323 358 1097 4560 311 3619 1268 311 1005 279 2816 323 1268 311 1005 279 2816 323 1268 311 1005 279 2816 323 1268 311 1005 2816 323 358 2846 4560 311 3619 1268 311 1005 2816 13 358 2846 4560 311 279 2816 13 358 2846 4560 311 279 2816 13
edge_single	oracle	8	11 358 1097 264 502 1217 1618 323 358 1097 4560 311 3619 279 2204 4595 315 23719 13 358 617 1027 5403 922 279 2204 4595 315 23719 323 358 1097 4560 311 3619 279 2204 4595 315 279 23719 13 358 1097 4560 311 617 1027 304 264 11914 13 358 2846 4560 311 3619 279 2204 4595
edge_single	posracle	4	11 358 1097 264 502 1217 1618 323 358 1097 4560 311 3619 279 7434 315 330 67 940 5219 1 304 279 2317 315 279 2728 3575 13 578 3575 374 439 11263 1473 29 6914 400 87 3 387 264 1972 1396 13 1322 588 430 422 400 87 3 374 459 7698 11 1243 400 87 3
edge_single	posracle	8	11 358 1097 264 502 1217 1618 323 358 1097 4560 311 3619 279 7434 315 279 2204 4595 315 23719 13 1102 374 1633 31715 13 358 617 1373 430 1070 527 3116 4595 315 23719 13 3053 499 4587 10552 279 3116 4595 315 23719 323 3041 10507 315 1855 955 315 11914 30 358 1053 15763 433
long_history	dense	4	6603 1051 22523 555 1450 11 902 574 264 1633 6435 1920 13 578 28229 315 279 18991 3577 574 264 3682 13353 1486 304 279 3925 315 279 18991
long_history	random	4	279 279 1917 596 279 13 578 1176 279 1176 13 96860 279 279 198 791 1060 220 508 339 9478 279 304 279 1060 220 868 339 9478 11
long_history	random	8	902 374 279 18991 430 374 279 9041 315 279 18991 11 279 3925 315 279 18991 315 279 3925 315 279 315 279 28229 315 279 18991 279 3925
long_history	routed	4	6603 1051 5439 555 1450 11 902 1903 1124 1633 11646 323 9024 13 578 18991 3577 574 264 1847 62439 369 279 9041 315 6677 323 279 1050 1659
long_history	routed	8	6603 1051 9024 323 11646 11 323 1193 264 3373 2478 1436 10150 1124 13 3161 279 18991 3577 11 6603 6244 810 13882 2561 323 810 17049 13 1115
long_history	oracle	4	279 18991 323 279 5536 389 323 279 4500 315 9478 13 578 55383 323 279 11 279 323 279 18991 323 279 323 279 11 279 323 279 323
long_history	oracle	8	279 18991 323 279 9041 315 279 9041 315 279 18991 3577 13 578 18991 323 279 9041 315 279 9041 315 279 18991 323 279 220 868 339 315
long_history	posracle	4	6603 1051 22523 555 1450 11 902 574 264 1633 6435 1920 13 578 28229 315 279 18991 3577 5535 369 279 3148 5788 315 6603 11 902 574 264
long_history	posracle	8	6603 1051 22523 555 1450 11 902 574 264 1633 6435 1920 13 578 18991 3577 5535 369 279 3148 5788 315 6603 11 902 1903 433 3284 369 1690
long_summary	dense	4	18174 315 279 15915 21080 11 323 279 1455 3062 8331 574 279 5054 56399 13 578 5054 56399 574 279 1455 3062 8331 304 279 18174 315 279 15915
long_summary	random	4	1455 315 11 323 279 323 279 13 96328 11 279 1455 5199 304 279 1455 4461 311 279 11 279 1455 11 279 11 279 1917 315 279 1455
long_summary	random	8	1890 9547 430 279 279 13 578 4320 311 279 1455 5199 311 279 18174 315 279 1890 13 763 279 1023 279 1925 8125 369 279 8125 369 279
long_summary	routed	4	5054 56399 11 902 6197 311 279 18174 315 279 21080 13 578 18174 315 279 13041 21080 574 264 53722 1920 430 3952 24552 311 4686 13 578 4498
long_summary	routed	8	5054 56399 11 902 6197 311 279 4498 315 279 21080 13 578 7100 56399 574 9057 555 279 7100 5435 11 1778 439 279 25544 11 279 37846 11
long_summary	oracle	4	18174 304 279 1396 315 279 5536 389 315 279 3723 323 279 5536 389 279 1396 315 323 279 5536 389 279 2380 311 323 279 18174 315 279
long_summary	oracle	8	18174 304 279 21080 315 279 1455 315 279 1455 5199 4442 304 279 21080 315 279 10205 315 279 1455 3062 13878 315 279 12939 315 279 21080 315
long_summary	posracle	4	5054 56399 13 578 21080 574 264 87149 11 323 279 11734 574 539 1633 5526 4315 279 8601 80463 13 578 11734 574 1101 539 1633 13171 11 323
long_summary	posracle	8	5054 56399 11 902 6197 311 279 18174 315 279 15915 21080 13 578 7100 56399 574 1101 264 8331 11 719 433 574 539 439 3062 439 279 5054
math_div	dense	4	220 717 198 633 14924 25 2650 1690 3115 1587 220 8929 18255 555 220 717 17239 220 717 1980 37942 512 8929 18255 555 220 717 17239 220 717
math_div	random	4	220 717 13 3011 596 279 4320 311 279 3575 220 16 13 4452 11 279 4320 220 17 11 220 16 11 220 16 11 220 717 11 220
math_div	random	8	220 717 198 2 8929 18255 555 220 717 17239 220 8929 18255 555 220 717 17239 220 717 198 7 717 3115 220 717 3115 220 8929 17239 220
math_div	routed	4	220 717 198 633 14924 25 3639 374 279 1121 315 220 8929 18255 555 220 717 1980 37942 512 1271 1505 279 1121 315 220 8929 18255 555 220
math_div	routed	8	220 717 198 633 14924 25 3639 374 279 19463 315 264 27716 4183 1396 505 220 16 311 220 1041 1694 264 5361 315 220 717 1980 37942 512
math_div	oracle	4	220 717 198 220 8929 18255 555 220 717 17239 220 717 198 8929 18255 555 220 717 17239 220 717 17239 220 8929 18255 555 220 717 17239 220
math_div	oracle	8	220 717 198 7 8929 611 220 717 8 284 220 717 198 8929 18255 555 220 717 17239 220 717 198 8929 18255 555 220 717 17239 220 717
math_div	posracle	4	220 717 198 633 791 1620 4320 374 25 220 8929 18255 555 220 717 17239 220 717 13 1144 80175 90 717 92 1144 60 1144 2595 14924 25
math_div	posracle	8	220 717 198 633 14924 25 2650 1690 3115 1587 220 8929 18255 555 220 717 17239 220 717 1980 37942 512 8929 18255 555 220 717 17239 220 717
nar_storm	dense	4	279 1193 3177 3782 505 279 18266 13 578 9958 1051 49025 76389 11 323 279 13180 574 10409 449 264 5655 6437 40140 13 578 3805 574 10409 449 279 41466 315 279 3814 11 323 279 12690 1051 2064 17718 30373 304 279 46385 13 578 5222 315 279 3814 574 10409 449 279 305 28562 315 279
nar_storm	random	4	279 1193 3245 430 358 1436 539 311 279 1023 2574 430 527 539 264 3245 11 279 1917 11 1023 430 264 3245 430 11 323 539 264 11 323 279 1023 3245 430 279 1917 11 279 1023 11 323 779 430 3245 11 779 430 433 596 539 311 279 1023 2574 11 279 11 279 3245
nar_storm	random	8	279 1193 3177 574 279 18266 13 358 574 264 1716 11 323 358 574 264 1716 11 323 358 574 264 2748 13 358 574 264 11 323 358 1097 264 2748 11 358 1097 358 1097 358 1097 11 358 264 1716 11 358 574 264 1716 11 323 358 574 264 2748 11 358 1097 11 358
nar_storm	routed	4	279 1193 3177 3782 505 279 18266 323 9958 13 578 1193 5222 574 279 10160 23941 2785 1555 279 12690 11 323 279 1193 3177 574 279 18266 323 9958 13 578 27394 574 779 78612 11 323 279 21847 574 47842 6147 13 578 1193 10578 1051 279 10160 323 279 29827 14322 901 315 37943 13 578
nar_storm	routed	8	279 1193 3177 3782 505 279 18266 13 1102 574 264 892 315 1060 994 279 1176 12056 82 315 12688 1047 22088 311 4498 13 578 1176 12056 82 315 12688 1047 22088 311 4498 13 578 1176 12056 82 315 12688 1047 22088 311 4498 13 578 1176 12056 82 315 12688 1047 22088 311 4498 13 578
nar_storm	oracle	4	279 1193 3177 323 279 1193 3177 13 578 347 311 279 220 20 13 220 20 13 578 220 20 13 578 1193 1648 311 279 1193 304 279 1193 1648 311 387 3690 449 279 1193 1716 13 578 220 20 11 323 279 220 20 13 220 20 13 220 20 13 220 20 13 220 20
nar_storm	oracle	8	279 1193 3177 3782 505 279 18266 13 1102 574 264 892 369 279 1403 315 279 1455 3062 3245 304 279 1917 13 578 1193 3177 304 279 1917 315 279 18266 13 1102 574 264 892 13 1102 574 264 892 433 574 264 892 13 1102 574 264 892 13 1102 574 279 1193 3177 315 279
nar_storm	posracle	4	279 1193 3177 3782 505 279 18266 13 578 9958 1051 97500 2785 11 323 279 3805 574 10409 449 279 41466 315 279 3814 13 578 1193 5222 574 279 23941 2785 315 279 11141 323 279 29827 14322 901 315 37943 13 578 1193 7351 574 279 22443 61229 315 279 12690 323 279 28961 74883 315 279
nar_storm	posracle	8	279 1193 3177 3782 505 279 18266 13 1102 574 264 892 315 1060 994 279 1917 574 304 264 1614 315 22047 13 578 1193 3245 430 574 2867 574 279 2144 430 279 1917 574 304 264 1614 315 22047 13 578 1193 3245 430 574 2867 574 279 2144 430 279 1917 574 304 264 1614 315
code_python	dense	4	720 220 422 308 366 220 17 25 471 220 16 198 220 775 25 471 76798 1471 12 16 8 489 76798 1471 12 17 696 2 13688 10648 512 2 1194 968 581 40445 7 605 595 220 674 9442 25 220 2131 198 14196 19884 2028 734 1595 76426 40445 63 5097 459 7698 1595 77 63
code_python	random	4	720 262 711 76798 1471 997 262 16178 7 16 8 1492 1160 19155 60 1492 528 198 262 16178 7 18 8 1492 1160 19155 60 284 76798 7 18 25 1160 8 341 996 1160 7 18 8 220 16 8 1492 220 16 8 1492 220 18 67 271 791 1176 220 18 8 1492 220 16
code_python	random	8	720 220 422 308 366 220 15 25 471 220 15 198 262 422 308 624 220 15 25 471 220 15 198 262 220 15 271 220 15 271 220 220 471 220 15 220 284 220 16 220 15 271 262 711 76798 1471 8 220 15 271 755 198 262 711 282 7 15 198 220 15
code_python	routed	4	720 220 422 308 624 220 15 25 471 220 15 198 220 4508 308 624 220 16 25 471 220 16 198 220 775 25 471 76798 1471 12 16 8 489 76798 1471 12 16 696 755 76798 1471 1680 471 308 422 308 624 220 15 25 471 220 15 271 755 76798 1471 997 262 422
code_python	routed	8	720 220 422 308 2717 220 16 25 471 308 198 220 775 25 471 76798 1471 12 16 8 489 76798 1471 12 17 696 2 13688 10648 512 2 1194 968 581 40445 7 605 595 220 674 9442 25 220 2131 198 14196 19884 2028 734 5829 51362 311 11294 279 56229 80783 1396 13 578 80783
code_python	oracle	4	720 262 422 308 2717 220 16 25 471 308 198 262 775 471 308 16 489 76798 1471 17 11 308 16 11 308 17 284 76798 1471 1680 308 16 11 308 17 11 308 16 284 76798 323 471 279 1121 11 308 284 220 16 8 284 220 17 8 323 279 1566 220 18 25
code_python	oracle	8	720 220 422 308 2717 220 16 25 471 308 198 220 775 25 471 76798 1471 12 16 8 489 76798 1471 12 17 696 755 25 220 16 198 755 76798 1471 1680 471 76798 1471 12 16 8 471 76798 1471 340 220 16 76798 1471 340 76426 40445 284 76798 323 76798 323 76798 323 76798
code_python	posracle	4	720 220 422 308 366 220 15 25 471 482 16 198 220 4508 308 624 220 15 25 471 220 15 198 220 4508 308 624 220 16 25 471 220 16 198 220 775 25 471 76798 1471 12 16 8 489 76798 1471 12 17 696 2 3475 279 734 198 1374 968 581 40445 7 15
code_python	posracle	8	720 220 422 308 2717 220 15 25 471 220 15 198 220 4508 308 624 220 16 25 471 220 16 198 220 775 25 471 76798 1471 12 16 8 489 76798 1471 12 17 696 2 13688 10648 512 2 1194 968 581 40445 7 605 595 220 674 9442 25 220 2131 198 14196 19884 2028
math_add	dense	4	220 777 13 3082 477 3641 5380 16533 25 3082 13 220 717 5636 220 22 17239 220 777 13 3082 477 3641 13 22559 25 3082 13 220 717
math_add	random	4	220 777 198 262 220 18 13 20 3115 220 374 220 18 220 18 13 358 649 387 220 20 13 1102 374 279 1890 439 220 18 220
math_add	random	8	220 777 13 1115 374 264 4382 35884 3575 13 4452 11 433 374 539 264 3575 11 433 374 264 1695 3187 11 433 374 264 3575 11 719
math_add	routed	4	220 777 13 2650 1690 810 1109 220 22 374 220 717 5636 220 717 5380 16533 25 220 1032 13 220 320 9290 25 578 3488 374 539 922
math_add	routed	8	220 777 13 1115 374 264 4382 35884 5784 11 719 433 596 264 2294 3187 315 1268 264 4382 22702 649 387 1511 311 11886 264 3575 13 763
math_add	oracle	4	220 777 13 220 22 5636 220 19 17239 220 717 5636 220 22 17239 220 777 13 220 220 17 5636 220 19 17239 220 220 17 5636 220
math_add	oracle	8	220 777 13 3082 477 3641 5380 16533 25 3082 13 220 717 5636 220 22 17239 220 777 13 220 777 5636 220 717 17239 220 777 13 3082
math_add	posracle	4	220 777 13 220 777 28382 220 22 17239 220 717 13 220 717 5636 220 22 17239 220 777 13 220 717 28382 220 22 17239 220 20 13
math_add	posracle	8	220 777 13 3082 477 3641 5380 16533 25 3082 13 220 717 5636 220 22 17239 220 777 13 220 717 5636 220 22 17239 220 777 13 220
